name	path	filter	prompt	titel	autor	projektuebersicht						
29	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Wojciechowski_Daniel/00_Objekte_Wojciechowski_DjinnChair-1_027.jpg	Objekte	analog style, "Generate a visually compelling image featuring the iconic red Djinn chair by Olivier Mourgue from the 1960s, as seen in '2001: A Space Odyssey.' Immerse the chair in an expansive desert landscape, creating a composition that is not ordinary but rather intriguing and captivating. Position the Djinn chair within the desert environment in a way that enhances its unique design and form. Encourage the AI to experiment with angles, perspectives, and distances to create a visually striking composition. Emphasize the chair's bold color against the natural tones of the desert. Consider the interplay of light and shadow in the desert setting to add depth and dimension to the scene. Aim for an image that not only showcases the distinctive design of the Djinn chair but also tells a story of unexpected juxtaposition and visual interest within the unconventional desert environment. This prompt challenges the AI to explore creative and non-traditional approaches to compose an image that captivates viewers by combining the iconic chair with the vast and intriguing backdrop of a desert landscape."	DjinnChair-1	Daniel Wojciechowski	wojciechowski
30	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Widera_Maxima/03_Adaption_Widera_Maxima_027.png	Adaption	2001 Space Odyssey Spaceship interior the style of Oskar Fischinger, geometric, minimalism, neoplasticism, subtle gradient, soft tonal colors, surreal, --ar 16:9 --no humans	Waiting Room	Maxima Widera widera
31	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Kunert_Frieda/01_Szenen_Kunert_Frieda_027.jpg	Szenen	A barely lit industrial minimalistic hall lays in ruins with red djinn chairs from 2001 space odyssey in it. Their colour has faded and the upholstery burst. Straight walls. Red glowing shiny round orbs are hovering. the room is filled with technology	Djinn Chairs	Frieda Kunert	kunert
13	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/027/13_Objekte_Nguyen_027.png	Objekte	woolitize, Red Djinn Chair from Olivier Mourgue, Space Odyssey	Stop-Motion rote Textilien	Tuan Nguyen	nguyen
02	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Saathoff_Katharina/03_Adaptionen_Saathoff_Planet9_027.jpg	Adaptionen	close up, minimalistic spaceship, interior, science fiction, set design, inspired by stanley kubricks space odyssey: 2001	Großer Aufenthaltsraum	Katharina Saathoff	saathoff
00	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Haarmann_R_Faesel_L/00_Objekt_Haarmann_R_Faesel_L_027.png	Objekt	djinn chair from the movie "2001: space odyssey", in a scene from shaun the sheep, aardman animation, claymation, the chair is in a space ship	djinn shaun	Rose Haarmann/Lara Faesel	Haarmann_Faesel
00	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Haarmann_R_Faesel_L/00_Objekt_Haarmann_R_Faesel_L_027_02.jpg	Objekt	djinn chair from the movie "2001: space odyssey", in a scene from shaun the sheep, aardman animation, claymation, the chair is in a space ship	shaun djinn	Rose Haarmann/Lara Faesel	Haarmann_Faesel
00	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Haarmann_R_Faesel_L/00_Objekt_Haarmann_R_Faesel_L_027_03.jpg	Objekt	djinn chair from the movie "2001: space odyssey", in a scene from shaun the sheep, aardman animation, claymation, the chair is in a space ship commando central	blue djinn	Rose Haarmann/Lara Faesel	Haarmann_Faesel
00	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Haarmann_R_Faesel_L/00_Objekt_Haarmann_R_Faesel_L_027_04.jpg	Objekt	djinn chair from the movie "2001: space odyssey", in a scene from shaun the sheep, aardman animation, claymation,	djinn eye	Rose Haarmann/Lara Faesel	Haarmann
01	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_027_01.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ beim Grand Canyon. Integriere das futuristische Universum. Raumschiff. Noir.	AI Odyssey:A Global Journey	Alina Müller	mueller
02	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_027_02.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ beim Grand Canyon. Integriere das futuristische Universum. Raumschiff. Noir.	AI Odyssey:A Global Journey	Alina Müller	mueller
03	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_027_03.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ beim Grand Canyon. Integriere das futuristische Universum. Raumschiff. Noir.	AI Odyssey:A Global Journey 	Alina Müller	mueller
04	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_027_04.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ beim Grand Canyon. Integriere das futuristische Universum. Raumschiff. Noir.	AI Odyssey:A Global Journey	Alina Müller	mueller
05	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_027_05.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ beim Grand Canyon. Integriere das futuristische Universum. Raumschiff. Noir.	AI Odyssey:A Global Journey	Alina Müller	mueller
06	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_027_06.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ beim Grand Canyon. Integriere das futuristische Universum. Raumschiff. Noir.	AI Odyssey:A Global Journey	Alina Müller	mueller
07	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_027_07.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ beim Grand Canyon. Integriere das futuristische Universum. Raumschiff. Noir.	AI Odyssey:A Global Journey	Alina MülleR	mueller
08	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_027_08.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ beim Grand Canyon. Integriere das futuristische Universum. Raumschiff. Noir.	AI Odyssey Gloabl Journey	Alina Müller	mueller
09	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_027_09.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ beim Grand Canyon. Integriere das futuristische Universum. Raumschiff. Noir.	AI Odyssey:A Global Journey	Alina Müller	mueller
10	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Mueller_Alina/01_Szene_Mueller_Alina_027_10.jpg	Szenen	Erzeuge eine Szene aus dem Film „2001: A Space Odyssey“ beim Grand Canyon. Integriere das futuristische Universum. Raumschiff. Noir.	AI Odyssey:A Global Journey	Alina Müller	mueller
47	https://github.com/maroeplin/bvk-128-03/blob/main/Projektserie/Thuernau_Laura/00_Objekte_Thuernau-_Laura_DjinnChair_027.jpg	Objekte	single building components of a futuristic red chair arranged next to each other, chair falling apart, no gravity, imploding, with deconstructive finished surface, spaceship background, sharp focus, intricate details, highly detailed, standing in an ruinous and devastated white meeting hall, get inspired by a blueprint, add hovering shattered fragments expiring from the chair, make the background blurry, let swirl of colors and galactic particles vanish into the dark atmosphere, gloomy touch	Djinn Chair	Laura Thürnau	thuernau
18	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Hoelzer_Celina/00_Objekte_Hoelzer_Stuhl.jpg	Objekte	put the red chair in a retro space ship, give it a 60s aesthetic, use earthy tones, use beech and oak wood for details in the space ship	Stuhl 	Celina Hoelzer	hoelzer
29	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Hoelzer_Celina/00_Objekte_Hoelzer_Sofa.jpg	Objekte	"Generate an image capturing a leather sofa arranged in a circular formation around a central table, set within a minimally designed, round-shaped room. Emphasize a cohesive aesthetic with circular shapes dominating the composition, creating a visually pleasing and balanced atmosphere. Enrich the scene with a warm color palette encompassing green, yellow, brown, orange, and red tones to evoke a comfortable ambiance. Convey a vintage charm by simulating the appearance of a photograph taken through a vintage camera, enhancing the nostalgic allure. Ensure that both the interior design and the sofa exude the distinctive style of the 60s and 70s, showcasing their characteristic elements. Additionally, portray the sofa in a way that suggests its versatility for meetings, adding a functional dimension to the visual narrative. This refined prompt guides the Playground AI to generate an image that not only embodies a circular, minimalistic setting with warm tones but also incorporates the vintage aesthetics of the 60s and 70s, highlighting the leather sofa as a versatile piece suitable for meetings.don't make it look like a living room, don't include lamps and plants."	Sofa	Celina Hoelzer	hoelzer
