name	path	filter	prompt	titel	autor	projektuebersicht						
12	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Widera_Maxima/03_Adaption_Widera_Maxima_133_01.jpg	Adaption	https://s.mj.run/WKi1YK-oad8 2001 Space Odyssey baroque style room chairs Bed tables, afterlife, in style of Oskar Fischinger, Len Lye, geometric, minimalism, neoplasticism, subtle gradient, cold colors, warm light, surreal --no symmetry --ar 16:9 --v 5.2	Afterlife	Maxima Widera	widera						
27	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Saathoff_Katharina/03_Adaptionen_Saathoff_Planet9_133.jpg	Adaptionen	surreal interior, spaceship with a crew, science fiction set design, inspired by stanley kubricks space odyssey:2001, surreal vivid colors, ominous vast barren and inviting landscape	Zentrum vom Raumschiff	Katharina Saathoff	saathoff						
14	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Meyer_Swaantje/03_Adaptionen_Meyer_Swaantje_AshesToSpace_002_133.jpg	Adaptionen	living room in a space station	Raumstation Außenposten 2/7	Swaantje Meyer	meyer						
15	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Meyer_Swaantje/03_Adaptionen_Meyer_Swaantje_AshesToSpace_003_133.jpg	Adaptionen	living room in a container	Raumstation Außenposten 3/7	Swaantje Meyer	meyer						
16	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Meyer_Swaantje/03_Adaptionen_Meyer_Swaantje_AshesToSpace_004_133.jpg	Adaptionen	living room in a container	Raumstation Außenposten 4/7	Swaantje Meyer	meyer						
17	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Meyer_Swaantje/03_Adaptionen_Meyer_Swaantje_AshesToSpace_005_133.jpg	Adaptionen	living room in a space station	Raumstation Außenposten 5/7	Swaantje Meyer	meyer						
18	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Meyer_Swaantje/03_Adaptionen_Meyer_Swaantje_AshesToSpace_006_133.jpg	Adaptionen	living room	Raumstation Außenposten 6/7	Swaantje Meyer	meyer						
19	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Meyer_Swaantje/03_Adaptionen_Meyer_Swaantje_AshesToSpace_007_133.jpg	Adaptionen	living room	Raumstation Außenposten 7/7	Swaantje Meyer	meyer						
20	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Meyer_Swaantje/03_Adaptionen_Meyer_Swaantje_AshesToSpace_052_133.jpg	Adaptionen	close up of a futuristic shower outside a space station with bright lighting and soft colour	Kaputtes Kommunikationsgerät	Swaantje Meyer	meyer						
16	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Projektserie/Haarmann_R_Faesel_L/00_Objekt_Haarmann_R_Faesel_L_133.jpg	Objekt	a white full body statue made out of Mamor, the statue is placed on a pillar in front of a blue wall, in claymation style, aardman animation, Venus from Milo, claymation, googly eyes, placed in the center auf the picture	staturen im blau	Rose Haarmann, Lara Faesel	haarmann							
22	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/133/01_Adaptionen_Schwarzfeld_David_133.jpg  	Adaptionen 	 One astronaut, standing around a circular table. Illuminating his space, a sleek white oil lamp inspired by the dazzling set design of 2001: A Space Odyssey takes center stage. This mesmerizing image, captured in a photograph, showcases the intricate details of the organically shaped lamp. Its sleek white plastic structure reflects the astronauts' awe, while its softly flickering flame symbolizes the eternal white flame of human exploration. The photograph exudes a sense of elegance and sophistication, immersing viewers in the captivating beauty of outer space. 	 "Ultimatum"  	David Schwarzfeld  	schwarzfeld						
23 	 https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/133/02_Adaptionen_Schwarzfeld_David_133.jpg  	Adaptionen 	 One astronaut, standing around a circular table. Illuminating his space, a sleek white oil lamp inspired by the dazzling set design of 2001: A Space Odyssey takes center stage. This mesmerizing image, captured in a photograph, showcases the intricate details of the organically shaped lamp. Its sleek white plastic structure reflects the astronauts' awe, while its softly flickering flame symbolizes the eternal white flame of human exploration. The photograph exudes a sense of elegance and sophistication, immersing viewers in the captivating beauty of outer space.  	"Ultimatum"  	David Schwarzfeld  	schwarzfeld						
14	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/133/14_Charaktere_Jannis_Langer_133.jpg	Charaktere	King, crown, minimalistic, human, cables, plastic, space suite --ar 16:9 --style 2KajWZfllBw5RLYRISgRA2XzP --v 5.2	Claudius	Jannis Langer	  langer						
15	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/133/15_Charaktere_Jannis_Langer_133.jpg	Charaktere	King, crown, minimalistic, human, cables, plastic, space suite --ar 16:9 --style 2KajWZfllBw5RLYRISgRA2XzP --v 5.2	Claudius	Jannis Langer	  langer						
16	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/133/16_Charaktere_Jannis_Langer_133.jpg	Charaktere	King, crown, minimalistic, human, cables, plastic, space suite --ar 16:9 --style 2KajWZfllBw5RLYRISgRA2XzP --v 5.2	Claudius	Jannis Langer	  langer						
17	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/133/17_Charaktere_Jannis_Langer_133.jpg	Charaktere	King, crown, minimalistic, human, cables, plastic, space suite --ar 16:9 --style 2KajWZfllBw5RLYRISgRA2XzP --v 5.2	Claudius	Jannis Langer	  langer						
18	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/133/18_Charaktere_Jannis_Langer_133.jpg	Charaktere	King, crown, minimalistic, human, cables, plastic, space suite --ar 16:9 --style 2KajWZfllBw5RLYRISgRA2XzP --v 5.2	Claudius	Jannis Langer	  langer						
19	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/133/19_Charaktere_Jannis_Langer_133.jpg	Charaktere	A orchester of five persons playing instruments crown, minimalistic, human, cables, plastic, space suite --ar 16:9 --style 2KajWZfllBw5RLYRISgRA2XzP --v 5.2	Orchester	Jannis Langer	  langer						
20	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/133/20_Charaktere_Jannis_Langer_133.jpg	Charaktere	A orchester of five persons playing instruments crown, minimalistic, human, cables, plastic, space suite --ar 16:9 --style 2KajWZfllBw5RLYRISgRA2XzP --v 5.2	Orchester	Jannis Langer	  langer						
21	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/133/21_Charaktere_Jannis_Langer_133.jpg	Charaktere	A orchester of five persons playing instruments crown, minimalistic, human, cables, plastic, space suite --ar 16:9 --style 2KajWZfllBw5RLYRISgRA2XzP --v 5.2	Orchester	Jannis Langer	  langer						
22	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/133/22_Charaktere_Jannis_Langer_133.jpg	Charaktere	A orchester of five persons playing instruments crown, minimalistic, human, cables, plastic, space suite --ar 16:9 --style 2KajWZfllBw5RLYRISgRA2XzP --v 5.2	Orchester	Jannis Langer	  langer						
23	https://raw.githubusercontent.com/maroeplin/bvk-128-03/main/Timecodes/133/23_Charaktere_Jannis_Langer_133.jpg	Charaktere	A orchester of five persons playing instruments crown, minimalistic, human, cables, plastic, space suite --ar 16:9 --style 2KajWZfllBw5RLYRISgRA2XzP --v 5.2	Orchester	Jannis Langer	  langer						
17	https://raw.githubusercontent.com/maroeplin/bvk-128-03/blob/main/Projektserie/Gajewi_Tim/01_Szenen_Gajewi_infiniteSPACE_01.jpg	Szenen	[Midjourney Blend, Photoshop AI] "A endlessly big room that has stairs and staircases all over the walls going up. The rest of the room is clean white and empty. the scene is organic and surreal"	infiniteSPACE 01	Tim Gajewi	gajewi
18	https://raw.githubusercontent.com/maroeplin/bvk-128-03/blob/main/Projektserie/Gajewi_Tim/01_Szenen_Gajewi_infiniteSPACE_02.jpg	Szenen	[Midjourney Blend, Photoshop AI] "A endlessly big room that has stairs and staircases all over the walls going up. The rest of the room is clean white and empty. the scene is organic and surreal"	infiniteSPACE 02	Tim Gajewi	gajewi
19	https://raw.githubusercontent.com/maroeplin/bvk-128-03/blob/main/Projektserie/Gajewi_Tim/01_Szenen_Gajewi_infiniteSPACE_03.jpg	Szenen	[Midjourney Blend, Photoshop AI] "A endlessly big room that has stairs and staircases all over the walls going up. The rest of the room is clean white and empty. the scene is organic and surreal"	infiniteSPACE 03	Tim Gajewi	gajewi
20	https://raw.githubusercontent.com/maroeplin/bvk-128-03/blob/main/Projektserie/Gajewi_Tim/01_Szenen_Gajewi_infiniteSPACE_04.jpg	Szenen	[Midjourney Blend, Photoshop AI] "A endlessly big room that has stairs and staircases all over the walls going up. The rest of the room is clean white and empty. the scene is organic and surreal"	infiniteSPACE 04	Tim Gajewi	gajewi
